id,name,receptor,receptor_highlight,receptor_desc,adhesion,other,other_desc,transporter,secreted_highlight,secreted_desc
1101,Q8IWT6,False,False,,False,False,,False,False,
1102,Q6P9F7,False,False,,False,False,,False,False,
1103,Q8TDW0,False,False,,False,False,,False,False,
1104,Q7L1W4,False,False,,False,False,,False,False,
1105,Q6NSJ5,False,False,,False,False,,False,False,
1106,O43300,False,False,,False,False,,False,False,
1107,Q13449,False,False,,True,False,,False,False,
1108,Q86X29,True,False,,False,False,,False,False,
1109,Q15722,True,False,,False,False,,False,False,
1110,Q9NPC1,True,False,,False,False,,False,False,
1111,Q14210,False,False,,True,False,,False,False,
1112,Q16553,False,False,,False,False,,False,False,
1113,O95867,False,False,,False,False,,False,False,
1114,O95868,False,False,,False,False,,False,False,
1115,Q5SQ64,False,False,,False,False,,False,False,
1116,O94772,False,False,,False,False,,False,False,
1117,Q17RY6,False,False,,False,False,,False,False,
1118,Q9HBG7,False,False,,True,False,,False,False,
1119,P07948,False,False,,False,False,,False,False,
1120,Q9BZG9,False,False,,False,False,,False,False,
1121,Q8N2G4,False,False,,False,False,,False,False,
1122,Q6UXB3,False,False,,False,False,,False,False,
1123,O95274,False,False,,False,False,,False,False,
1124,Q6UWN0,False,False,,False,False,,False,False,
1125,Q6UWN5,False,False,,False,False,,False,False,
1126,Q8NI32,False,False,,False,False,,False,False,
1127,Q6UX82,False,False,,False,False,,False,False,
1128,Q9Y250,False,False,,False,False,,False,False,
1129,O60299,False,False,,False,False,,False,False,
1130,Q9UPN3,False,False,,False,False,,False,False,
1131,Q7L5Y9,False,False,,False,False,,False,False,
1132,P20916,False,False,,True,False,,False,False,
1133,Q9HCI5,False,False,,False,False,,False,False,
1134,Q9H0U3,False,False,,False,False,,False,False,
1135,Q969L2,False,False,,False,False,,False,False,
1136,Q14244,False,False,,False,False,,False,False,
1137,Q8TCQ1,False,False,,False,False,,False,False,
1138,P49006,False,False,,False,False,,False,False,
1139,Q9BSK0,False,False,,False,False,,False,False,
1140,Q8N4S9,False,False,,False,False,,False,False,
1141,P04201,True,False,,False,False,,False,False,
1142,P35410,True,False,,False,False,,False,False,
1143,Q01726,True,False,,False,False,,False,False,
1144,Q01718,True,False,,False,False,,False,False,
1145,P41968,True,False,,False,False,,False,False,
1146,P32245,True,False,,False,False,,False,False,
1147,P33032,True,False,,False,False,,False,False,
1148,P23508,False,False,,False,False,,False,False,
1149,Q99705,True,False,,False,False,,False,False,
1150,Q969V1,True,False,,False,False,,False,False,
1151,Q9GZU1,False,False,,False,False,,False,False,
1152,Q8NFP4,False,False,,False,False,,False,False,
1153,Q7Z553,False,False,,False,False,,False,False,
1154,Q96KG7,False,False,,True,False,,False,False,
1155,A6BM72,False,False,,False,False,,False,False,
1156,Q16820,False,False,,False,False,,False,False,
1157,P55082,False,False,,False,False,,False,False,
1158,O75121,False,False,,False,False,,False,False,
1159,P08582,False,False,,False,False,,False,False,
1160,Q9BY79,False,False,,False,False,,False,False,
1161,Q8NA29,False,False,,False,False,,True,False,
1162,Q6N075,False,False,,False,False,,True,False,
1163,O43451,False,False,,False,False,,False,False,
1164,O60291,False,False,,False,False,,False,False,
1165,Q86YT6,False,False,,False,False,,False,False,
1166,Q29983,False,False,,False,False,,False,False,
1167,Q29980,False,False,,False,False,,False,False,
1168,Q9BRT3,False,False,,False,False,,False,False,
1169,Q7Z6M3,False,False,,False,False,,False,False,
1170,Q8N4C8,False,False,,False,False,,False,False,
1171,P30301,False,False,,False,False,,True,False,
1172,Q15049,False,False,,False,False,,False,False,
1173,Q8NB16,False,False,,False,False,,False,False,
1174,O43193,True,False,,False,False,,False,False,
1175,P08473,False,False,,False,False,,False,False,
1176,P51512,False,False,,True,False,,False,False,
1177,Q9ULZ9,False,False,,True,False,,False,False,
1178,Q9Y5R2,False,False,,True,False,,False,False,
1179,Q9NPA2,False,False,,True,False,,False,False,
1180,Q16653,True,False,,True,False,,False,False,
1182,P40238,True,True,cytokine_receptor_add,False,False,,False,False,
1183,P25189,False,False,,False,False,,False,False,
1184,Q8TCY5,False,False,,False,False,,False,False,
1185,Q96G30,False,False,,False,False,,False,False,
1186,P22897,True,False,,False,False,,False,False,
1187,Q8TDS7,True,False,,False,False,,False,False,
1188,Q86SM8,True,False,,False,False,,False,False,
1189,Q96AM1,True,False,,False,False,,False,False,
1190,Q86SM5,True,False,,False,False,,False,False,
1191,Q96LB2,True,False,,False,False,,False,False,
1192,Q96LB1,True,False,,False,False,,False,False,
1193,Q96LB0,True,False,,False,False,,False,False,
1194,Q96LA9,True,False,,False,False,,False,False,
1195,P11836,False,False,,False,True,Ligand,False,False,
1196,Q13421,False,False,,True,False,,False,False,
1197,Q9Y4B5,False,False,,False,False,,False,False,
1198,P48039,True,False,,False,False,,False,False,
1199,P49286,True,False,,False,False,,False,False,
1200,Q9ULD2,False,False,,False,False,,False,False,
1201,P15941,False,False,,True,False,,False,False,
1202,Q9H3R2,False,False,,False,False,,False,False,
1203,Q8N387,False,False,,False,False,,False,False,
1204,Q8WXI7,False,False,,False,False,,False,False,
1205,Q685J3,False,False,,False,False,,False,False,
1206,Q8N307,False,False,,False,False,,False,False,
1207,Q5SSG8,False,False,,False,False,,False,False,
1208,Q99102,False,False,,True,False,,False,False,
1210,Q9NZM1,False,False,,False,False,,False,False,
1211,Q9UBF9,False,False,,False,False,,False,False,
1212,Q9Y3Q0,False,False,,False,False,,False,False,
1213,Q9UQQ1,False,False,,False,False,,False,False,
1214,Q13564,False,False,,False,False,,False,False,
1215,Q5TF39,False,False,,False,False,,True,False,
1216,P13591,True,False,,True,False,,False,False,
1217,O15394,False,False,,True,False,,False,False,
1218,Q9Y2A7,False,False,,False,False,,False,False,
1219,P55160,False,False,,False,False,,False,False,
1220,Q5T1S8,False,False,,False,False,,False,False,
1224,Q68D85,False,False,,False,True,Ligand,False,False,
1225,Q92597,False,False,,False,False,,False,False,
1226,Q7Z3B1,False,False,,True,False,,False,False,
1227,Q92859,False,False,,True,False,,False,False,
1228,Q8TDF5,True,False,,False,False,,False,False,
1229,O94856,False,False,,True,False,,False,False,
1230,Q7RTP0,False,False,,False,False,,False,False,
1231,Q8N8Q9,False,False,,False,False,,False,False,
1232,Q9Y2I1,True,False,,False,False,,False,False,
1233,Q4KMZ8,False,False,,False,False,,False,False,
1234,Q5VXU1,False,False,,False,False,,False,False,
1235,Q8N8D7,False,False,,False,False,,False,False,
1236,Q8IVV8,False,False,,False,False,,False,False,
1237,Q969G9,False,False,,False,False,,False,False,
1238,Q969F2,False,False,,False,False,,False,False,
1239,Q16617,False,False,,False,False,,False,False,
1240,Q8N2Q7,False,False,,True,False,,False,False,
1241,Q8NFZ4,False,False,,True,False,,False,False,
1242,Q9NZ94,False,False,,True,False,,False,False,
1243,Q8N0W4,False,False,,True,False,,False,False,
1244,Q8NFZ3,False,False,,True,False,,False,False,
1245,Q86W26,False,False,,False,False,,False,False,
1246,P59044,False,False,,False,False,,False,False,
1247,P28336,True,False,,False,False,,False,False,
1248,Q9HB89,True,False,,False,False,,False,False,
1249,Q9GZQ4,True,False,,False,False,,False,False,
1250,P29474,False,False,,False,False,,False,False,
1251,P46531,True,False,,False,False,,False,False,
1252,Q04721,True,False,,False,False,,False,False,
1253,Q9UM47,True,False,,False,False,,False,False,
1254,Q99466,True,False,,False,False,,False,False,
1255,Q9Y5S8,False,False,,False,True,Migration,False,False,
1256,Q9NPH5,False,False,,False,False,,False,False,
1257,Q86UR1,False,False,,False,False,,False,False,
1258,P48145,True,False,,False,False,,False,False,
1259,P48146,True,False,,False,False,,False,False,
1260,Q9UHC9,False,False,,False,False,,False,False,
1261,Q9GZQ6,True,False,,False,False,,False,False,
1263,O60500,False,False,,True,False,,False,False,
1264,P20594,True,False,,False,False,,False,False,
1265,Q6W5P4,True,False,,False,False,,False,False,
1266,Q9Y639,False,False,,True,False,,False,False,
1267,P25929,True,False,,False,False,,False,False,
1268,P49146,True,False,,False,False,,False,False,
1269,P50391,True,False,,False,False,,False,False,
1270,Q15761,True,False,,False,False,,False,False,
1271,Q8N912,False,False,,False,False,,False,False,
1273,O14511,False,False,,False,True,Ligand,False,True,Growthfactor
1274,P56975,False,False,,False,False,,False,True,Growthfactor
1275,Q8WWG1,False,False,,False,False,,False,True,Growthfactor
1276,Q9NPD7,False,False,,False,False,,False,False,
1277,Q496H8,False,False,,True,False,,False,False,
1278,O14786,True,False,,False,False,,False,True,Growthfactor
1279,Q86YC3,False,False,,False,False,,False,False,
1280,P58400,False,False,,True,False,,False,False,
1281,Q9ULB1,False,False,,True,False,,False,False,
1282,P21589,False,False,,False,False,,False,False,
1283,Q9P121,False,False,,True,False,,False,False,
1284,Q9Y2I2,False,False,,False,False,,False,False,
1285,Q96CW9,False,False,,False,False,,False,False,
1286,P04629,True,False,,False,False,,False,False,
1287,Q16620,True,False,,False,False,,False,False,
1288,P30989,True,False,,False,False,,False,False,
1289,O95665,True,False,,False,False,,False,False,
1290,Q16625,False,False,,False,False,,False,False,
1291,P78380,True,False,,True,False,,False,False,
1292,P23515,False,False,,True,False,,False,False,
1293,Q96PE5,False,False,,False,False,,False,False,
1294,Q14982,False,False,,True,False,,False,False,
1295,Q9UHM6,True,False,,False,False,,False,False,
1300,Q8IYS5,True,False,,False,False,,False,False,
1301,Q8WVF1,False,False,,False,False,,False,False,
1302,Q7RTW8,False,False,,False,False,,False,False,
1303,Q9HC10,False,False,,False,False,,False,False,
1304,Q8TDS5,True,False,,False,False,,False,False,
1305,Q96P68,True,False,,False,False,,False,False,
1306,P30559,True,False,,False,False,,False,False,
1307,Q9UBL9,True,False,,False,False,,False,False,
1308,Q99572,True,False,,False,False,,False,False,
1309,P47900,True,False,,False,False,,False,False,
1310,O00398,True,False,,False,False,,False,False,
1311,Q96G91,True,False,,False,False,,False,False,
1312,Q9H244,True,False,,False,False,,False,False,
1313,Q9BPV8,True,False,,False,False,,False,False,
1314,Q15391,True,False,,False,False,,False,False,
1315,P41231,True,False,,False,False,,False,False,
1316,P51582,True,False,,False,False,,False,False,
1317,Q15077,True,False,,False,False,,False,False,
1318,Q86VZ1,True,False,,False,False,,False,False,
1319,Q9NWQ8,False,False,,False,False,,False,False,
1320,Q13153,False,False,,False,True,Migration,False,False,
1321,O75781,False,False,,False,False,,False,False,
1322,Q8IXS6,False,False,,False,False,,False,False,
1323,A6NDB9,False,False,,False,False,,False,False,
1324,Q96RD7,False,False,,False,False,,False,False,
1325,Q96RD6,False,False,,False,False,,False,False,
1326,Q96QZ0,False,False,,False,False,,False,False,
1327,Q86WK9,True,False,,False,False,,False,False,
1328,Q8TEZ7,True,False,,False,False,,False,False,
1329,Q8TEW0,False,False,,False,False,,False,False,
1330,Q9NPB6,False,False,,False,False,,False,False,
1331,Q9BYG5,False,False,,False,False,,False,False,
1332,Q9BYG4,False,False,,False,False,,False,False,
1333,Q99497,False,False,,False,False,,False,False,
1334,Q6UWI2,False,False,,False,False,,False,False,
1335,Q08174,False,False,,True,False,,False,False,
1336,Q9P2E7,False,False,,True,False,,False,False,
1337,Q9BZA7,False,False,,True,False,,False,False,
1338,Q9BZA8,False,False,,True,False,,False,False,
1339,Q9NPG4,False,False,,True,False,,False,False,
1341,O14917,False,False,,True,False,,False,False,
1342,Q9HCL0,False,False,,True,False,,False,False,
1343,Q8TAB3,False,False,,True,False,,False,False,
1344,Q8N6Y1,False,False,,True,False,,False,False,
1345,O60245,False,False,,True,False,,False,False,
1346,O95206,False,False,,True,False,,False,False,
1347,Q9HC56,False,False,,True,False,,False,False,
1348,Q9Y5I3,False,False,,True,False,,False,False,
1349,Q9Y5I2,False,False,,True,False,,False,False,
1350,Q9Y5I1,False,False,,True,False,,False,False,
1351,Q9UN75,False,False,,True,False,,False,False,
1352,Q9Y5I0,False,False,,True,False,,False,False,
1353,Q9Y5H9,False,False,,True,False,,False,False,
1354,Q9Y5H8,False,False,,True,False,,False,False,
1355,Q9UN74,False,False,,True,False,,False,False,
1356,Q9Y5H7,False,False,,True,False,,False,False,
1357,Q9UN73,False,False,,True,False,,False,False,
1358,Q9UN72,False,False,,True,False,,False,False,
1359,Q9Y5H6,False,False,,True,False,,False,False,
1360,Q9Y5H5,False,False,,True,False,,False,False,
1361,Q9H158,False,False,,True,False,,False,False,
1362,Q9Y5I4,False,False,,True,False,,False,False,
1363,Q9Y5F3,False,False,,True,False,,False,False,
1364,Q9UN67,False,False,,True,False,,False,False,
1365,Q9Y5F2,False,False,,True,False,,False,False,
1366,Q9Y5F1,False,False,,True,False,,False,False,
1367,Q9Y5F0,False,False,,True,False,,False,False,
1368,Q9Y5E9,False,False,,True,False,,False,False,
1369,Q9Y5E8,False,False,,True,False,,False,False,
1370,Q9Y5E7,False,False,,True,False,,False,False,
1371,Q9Y5E6,False,False,,True,False,,False,False,
1372,Q9Y5E5,False,False,,True,False,,False,False,
1373,Q9Y5E4,False,False,,True,False,,False,False,
1374,Q9Y5E3,False,False,,True,False,,False,False,
1375,Q9Y5E2,False,False,,True,False,,False,False,
1376,Q9UN66,False,False,,True,False,,False,False,
1377,Q9Y5E1,False,False,,True,False,,False,False,
1378,Q9Y5H4,False,False,,True,False,,False,False,
1379,Q9Y5H3,False,False,,True,False,,False,False,
1380,Q9Y5H2,False,False,,True,False,,False,False,
1381,O60330,False,False,,True,False,,False,False,
1382,Q9Y5H1,False,False,,True,False,,False,False,
1383,Q9Y5H0,False,False,,True,False,,False,False,
1384,Q9Y5G8,False,False,,True,False,,False,False,
1385,Q9Y5G7,False,False,,True,False,,False,False,
1386,Q9Y5G6,False,False,,True,False,,False,False,
1387,Q9Y5G5,False,False,,True,False,,False,False,
1388,Q9Y5G4,False,False,,True,False,,False,False,
1389,Q9Y5G3,False,False,,True,False,,False,False,
1390,Q9Y5G2,False,False,,True,False,,False,False,
1391,Q9Y5G1,False,False,,True,False,,False,False,
1392,Q9UN71,False,False,,True,False,,False,False,
1393,Q9Y5G0,False,False,,True,False,,False,False,
1394,Q9Y5F9,False,False,,True,False,,False,False,
1395,Q9Y5F8,False,False,,True,False,,False,False,
1396,Q9UN70,False,False,,True,False,,False,False,
1397,Q9Y5F7,False,False,,True,False,,False,False,
1398,Q9Y5F6,False,False,,True,False,,False,False,
1399,Q9BQ51,True,False,,False,False,,False,False,
1400,Q9NRA1,False,False,,False,False,,False,True,Growthfactor
1403,Q15084,False,False,,False,False,,False,False,
1404,Q96HC4,False,False,,False,False,,False,False,
1405,Q86YL7,False,False,,False,False,,False,False,
1406,Q5VY43,False,False,,False,False,,False,False,
1407,Q96FX8,False,False,,True,False,,False,False,
1408,Q92508,False,False,,False,False,,False,False,
1409,Q96FE7,False,False,,False,False,,False,False,
1410,Q9UKJ1,True,False,,False,False,,False,False,
1411,P11309,False,False,,False,False,,False,False,
1417,P08F94,True,False,,False,False,,False,False,
1418,Q9NZ20,False,False,,False,False,,False,False,
1419,Q13018,True,False,,False,False,,False,False,
1420,Q03405,True,False,,False,False,,False,False,
1421,Q6P1J6,False,False,,False,False,,False,False,
1422,Q9P212,False,False,,False,False,,False,False,
1423,O75038,False,False,,False,False,,False,False,
1424,Q6UQ28,False,False,,False,False,,False,False,
1425,Q9HBL7,False,False,,False,False,,False,False,
1426,Q96Q06,False,False,,False,False,,False,False,
1427,O15162,False,False,,False,False,,False,False,
1428,Q9BX97,False,False,,False,False,,False,False,
1429,Q8IUK5,False,False,,False,False,,False,False,
1430,Q9UIW2,False,False,,False,False,,False,False,
1431,O75051,False,False,,False,False,,False,False,
1432,P51805,True,False,,False,False,,False,False,
1433,Q9HCM2,True,False,,False,False,,False,False,
1434,O43157,True,False,,False,True,Migration,False,False,
1435,O15031,True,False,,False,False,,False,False,
1436,Q9ULL4,True,False,,False,False,,False,False,
1437,Q9Y4D7,True,False,,False,False,,False,False,
1438,Q01453,False,False,,False,False,,False,False,
1439,Q96AD5,False,False,,False,False,,False,False,
1441,Q9HBU9,False,False,,False,False,,False,False,
1442,O14494,False,False,,False,False,,False,False,
1443,O14495,False,False,,False,False,,False,False,
1444,Q6PFW1,False,False,,False,False,,False,False,
1445,O60437,False,False,,False,False,,False,False,
1446,Q96I34,False,False,,False,False,,False,False,
1447,Q08209,False,False,,False,False,,False,False,
1448,P63098,False,False,,False,False,,False,False,
1449,P53041,False,False,,False,False,,False,False,
1450,P78395,False,False,,False,False,,False,False,
1451,P14222,False,False,,False,False,,False,False,
1452,Q86XR5,False,False,,False,False,,False,False,
1453,Q15139,False,False,,False,False,,False,False,
1454,P49683,True,False,,False,False,,False,False,
1455,Q9NR22,False,False,,False,False,,False,False,
1456,Q9UKY0,False,False,,False,False,,False,False,
1457,P04156,False,False,,False,False,,False,False,
1458,Q8TCW9,True,False,,False,False,,False,False,
1459,Q8NFJ6,True,False,,False,False,,False,False,
1460,O43490,False,False,,False,False,,False,False,
1461,Q8N271,False,False,,False,False,,False,False,
1462,Q8TB68,False,False,,False,False,,False,False,
1463,Q99946,False,False,,False,False,,False,False,
1464,Q7Z6L0,False,False,,False,False,,False,False,
1465,Q9Y6M0,False,False,,False,False,,False,False,
1466,Q16651,False,False,,False,False,,False,False,
1467,O43653,False,False,,False,False,,False,False,
1468,A5PKW4,False,False,,False,False,,False,False,
1469,Q9NYI0,False,False,,False,False,,False,False,
1470,Q8NDX1,False,False,,False,False,,False,False,
1471,P49768,False,False,,True,False,,False,False,
1472,P11801,False,False,,False,False,,False,False,
1473,P25105,True,False,,False,False,,False,False,
1474,Q96NR3,False,False,,False,False,,False,False,
1475,Q13258,True,False,,False,False,,False,False,
1476,Q9Y5Y4,True,False,,False,False,,False,False,
1477,P34995,True,False,,False,False,,False,False,
1478,P43116,True,False,,False,False,,False,False,
1479,P43115,True,False,,False,False,,False,False,
1480,P35408,True,False,,False,False,,False,False,
1481,P43088,True,False,,False,False,,False,False,
1482,P43119,True,False,,False,False,,False,False,
1483,Q03431,True,False,,False,False,,False,False,
1484,P49190,True,False,,False,False,,False,False,
1485,Q86YD1,False,False,,False,False,,False,False,
1486,P17706,False,False,,False,False,,False,False,
1487,P23469,False,False,,False,False,,False,False,
1488,Q12913,False,False,,False,False,,False,False,
1489,Q15262,True,False,,False,True,Migration,False,False,
1490,Q16849,True,False,,False,False,,False,False,
1491,Q15256,True,False,,False,False,,False,False,
1492,Q92729,True,False,,True,False,,False,False,
1493,P23471,False,False,,False,False,,False,False,
1494,Q6NZI2,False,False,,False,False,,False,False,
1495,P15151,True,False,,True,False,,False,False,
1496,Q6DKI7,False,False,,False,False,,False,False,
1497,Q15223,True,False,,True,False,,False,False,
1498,Q92692,True,False,,True,False,,False,False,
1499,Q9NQS3,False,False,,True,False,,False,False,
1500,Q96NY8,True,False,,True,False,,False,False,
1501,Q96P65,True,False,,False,False,,False,False,
1502,Q6ZRP7,False,False,,False,False,,False,False,
1503,Q9UI14,False,False,,False,False,,False,False,
1505,Q6H3X3,False,False,,False,True,Ligand,False,False,
1506,Q5VY80,False,False,,False,True,Immune_related,False,False,
1508,Q9H1K0,False,False,,False,False,,False,False,
1509,O95980,False,False,,False,False,,False,False,
1510,Q8IUW5,False,False,,False,False,,False,False,
1511,Q8NC24,False,False,,False,False,,False,False,
1512,Q969Z4,True,True,TNF_receptor_add,False,False,,False,False,
1513,P07949,False,False,,True,False,,False,False,
1514,Q14699,False,False,,False,False,,False,False,
1515,Q52LD8,False,False,,False,False,,False,False,
1516,Q96B86,False,False,,False,False,,False,False,
1517,Q6NW40,False,False,,False,False,,False,False,
1518,O43566,False,False,,False,False,,False,False,
1519,P41220,False,False,,False,False,,False,False,
1520,Q6MZT1,False,False,,False,False,,False,False,
1521,Q6PJF5,False,False,,False,False,,False,False,
1522,Q9NX52,False,False,,False,False,,False,False,
1523,Q9H310,False,False,,False,False,,True,False,
1524,Q9UBD6,False,False,,False,False,,True,False,
1525,P61586,False,False,,False,False,,False,False,
1526,Q9NPQ8,False,False,,False,False,,False,False,
1527,O15034,False,False,,False,False,,False,False,
1528,P50876,False,False,,False,False,,False,False,
1529,Q68DV7,False,False,,False,False,,False,False,
1530,Q9Y6N7,True,False,,False,False,,False,False,
1531,Q01974,True,False,,False,False,,False,False,
1532,P08922,True,False,,False,False,,False,False,
1533,O75695,False,False,,False,False,,False,False,
1534,Q16518,False,False,,False,False,,False,False,
1535,P08865,False,False,,False,False,,False,False,
1536,Q92681,False,False,,False,False,,False,False,
1537,Q9BZR6,True,False,,False,False,,False,False,
1538,Q86UN2,True,False,,False,False,,False,False,
1539,Q86UN3,True,False,,False,False,,False,False,
1540,Q9BVN2,False,False,,False,False,,False,False,
1541,Q9HBX9,True,False,,False,False,,False,False,
1542,Q8WXD0,True,False,,False,False,,False,False,
1543,Q9NSD7,True,False,,False,False,,False,False,
1544,Q8TDU9,True,False,,False,False,,False,False,
1545,P25815,False,False,,False,False,,False,False,
1546,P21453,True,False,,False,True,Migration,False,False,
1547,O95136,True,False,,False,False,,False,False,
1548,Q99500,True,False,,False,False,,False,False,
1549,O95977,True,False,,False,False,,False,False,
1550,Q9H228,True,False,,False,False,,False,False,
1551,Q8TAC9,False,False,,False,False,,False,False,
1552,Q6ZMJ2,True,False,,False,False,,False,False,
1553,Q8WTV0,True,False,,False,False,,False,False,
1555,Q9UI33,False,False,,False,False,,True,False,
1556,P35498,False,False,,False,False,,True,False,
1557,Q07699,False,False,,True,False,,False,False,
1558,Q99250,False,False,,False,False,,True,False,
1559,Q9NY46,False,False,,False,False,,True,False,
1560,P35499,False,False,,False,False,,True,False,
1561,Q8IWT1,False,False,,False,False,,False,False,
1562,Q14524,False,False,,False,False,,True,False,
1563,Q01118,False,False,,False,False,,True,False,
1564,Q9UQD0,False,False,,False,False,,True,False,
1565,Q15858,False,False,,False,False,,True,False,
1570,P47872,True,False,,False,False,,False,False,
1571,Q9BRK5,False,False,,False,False,,False,False,
1572,Q7Z5N4,False,False,,True,False,,False,False,
1573,Q58EX2,False,False,,True,False,,False,False,
1574,Q8WVN6,False,False,,False,False,,False,False,
1575,P16581,False,False,,True,False,,False,False,
1576,Q9H3S1,False,False,,False,True,Immune_related,False,False,
1577,Q92854,True,False,,False,False,,False,False,
1578,Q9NTN9,False,False,,False,True,Possible_receptor,False,False,
1579,Q9H2E6,False,False,,False,True,Possible_receptor,False,False,
1580,Q9H3T3,False,False,,False,True,Possible_receptor,False,False,
1581,Q9H3T2,False,False,,False,True,Possible_receptor,False,False,
1582,Q8NFY4,False,False,,False,True,Possible_receptor,False,False,
1583,O75326,False,False,,False,True,Possible_receptor,False,False,
1584,P49903,False,False,,False,False,,False,False,
1585,Q15019,False,False,,False,False,,False,False,
1586,Q13530,False,False,,False,False,,False,False,
1587,Q86VE9,False,False,,False,False,,False,False,
1588,Q53EL9,False,False,,False,False,,False,False,
1589,Q6UXD5,False,False,,False,False,,False,False,
1590,Q16586,False,False,,False,False,,False,False,
1591,Q16585,False,False,,False,False,,False,False,
1592,Q92629,False,False,,False,False,,False,False,
1593,O43556,False,False,,False,False,,False,False,
1594,Q13326,False,False,,False,False,,False,False,
1595,Q96LD1,False,False,,False,False,,False,False,
1596,O00141,False,False,,False,False,,False,False,
1597,Q8NHU3,False,False,,False,False,,False,False,
1598,Q6ZV89,False,False,,False,False,,False,False,
1599,Q6S5L8,False,False,,False,False,,False,False,
1600,Q15465,False,False,,False,False,,False,False,
1601,B4DS77,False,False,,False,False,,False,False,
1602,Q13796,False,False,,False,True,Migration,False,False,
1603,P14410,False,False,,False,False,,False,False,
1604,Q9BZZ2,False,False,,True,False,,False,False,
1605,Q96LC7,False,False,,True,False,,False,False,
1606,Q08ET2,False,False,,True,False,,False,False,
1607,O43699,False,False,,True,False,,False,False,
1608,Q99720,True,False,,False,False,,False,False,
1609,O43166,False,False,,False,False,,False,False,
1610,O60292,False,False,,False,False,,False,False,
1611,Q8IXJ6,False,False,,False,False,,False,False,
1612,Q9Y3P8,False,False,,False,False,,False,False,
1613,Q86WV1,False,False,,False,False,,False,False,
1614,Q9H6Q3,False,False,,False,False,,False,False,
1615,Q13291,True,False,,True,False,,False,False,
1616,Q96DU3,True,False,,False,False,,False,False,
1617,Q96EP9,False,False,,False,False,,False,False,
1618,P49281,False,False,,False,False,,False,False,
1619,P55017,False,False,,False,False,,True,False,
1620,Q9UHW9,False,False,,False,False,,True,False,
1621,Q9Y666,False,False,,False,False,,True,False,
1623,Q8WWT9,False,False,,False,False,,True,False,
1624,Q13336,False,False,,False,False,,False,False,
1625,Q15849,False,False,,False,False,,False,False,
1627,Q8TF71,False,False,,False,False,,True,False,
1628,Q8NCK7,False,False,,False,False,,True,False,
1629,Q7RTY0,False,False,,False,False,,True,False,
1630,Q7RTX9,False,False,,False,False,,True,False,
1631,P36021,False,False,,False,False,,True,False,
1633,O15374,False,False,,False,False,,True,False,
1634,O15375,False,False,,False,False,,True,False,
1635,O15403,False,False,,False,False,,True,False,
1636,O60669,False,False,,False,False,,True,False,
1638,Q7RTY1,False,False,,False,False,,True,False,
1639,O00476,False,False,,False,False,,True,False,
1640,Q9Y2C5,False,False,,False,False,,True,False,
1641,Q9NRA2,False,False,,False,False,,True,False,
1642,P43005,False,False,,False,False,,True,False,
1643,Q15758,True,False,,False,False,,True,False,
1644,Q08357,True,False,,False,False,,True,False,
1645,O15245,False,False,,False,False,,True,False,
1646,Q9NSA0,False,False,,False,False,,True,False,
1647,Q96S37,False,False,,False,False,,True,False,
1648,Q86VW1,False,False,,False,False,,True,False,
1649,Q8WUG5,True,False,,False,False,,True,False,
1650,Q96BI1,False,False,,False,False,,True,False,
1651,Q4U2R8,False,False,,False,False,,True,False,
1652,Q9Y694,False,False,,False,False,,True,False,
1653,Q8TCC7,False,False,,False,False,,True,False,
1654,Q8IVM8,False,False,,False,False,,True,False,
1655,Q9UHI7,False,False,,False,False,,True,False,
1656,Q9UGH3,False,False,,False,False,,False,False,
1657,Q8NFF2,False,False,,False,False,,True,False,
1658,Q86WA9,False,False,,False,False,,True,False,
1659,P40879,False,False,,False,False,,True,False,
1660,O43511,False,False,,False,False,,True,False,
1661,P58743,False,False,,False,False,,True,False,
1662,Q9BXS9,False,False,,False,False,,True,False,
1663,Q6PCB7,False,False,,False,False,,False,False,
1664,Q9Y2P4,False,False,,False,False,,False,False,
1665,O00337,False,False,,False,False,,True,False,
1666,Q9HAS3,False,False,,False,False,,True,False,
1667,Q99808,False,False,,False,False,,True,False,
1668,Q14542,False,False,,False,False,,True,False,
1669,Q7RTT9,False,False,,False,False,,True,False,
1670,P11166,False,False,,False,False,,True,False,
1671,Q9BYW1,False,False,,False,False,,True,False,
1672,P11169,False,False,,False,False,,True,False,
1673,P14672,False,False,,False,False,,True,False,
1674,P22732,False,False,,False,False,,True,False,
1675,Q9UGQ3,False,False,,False,False,,True,False,
1676,Q9NY64,False,False,,False,False,,True,False,
1677,Q9NRM0,False,False,,False,False,,True,False,
1678,Q9Y6M5,False,False,,False,False,,True,False,
1679,Q6XR72,False,False,,False,False,,True,False,
1680,Q8IWU4,False,False,,False,False,,True,False,
1681,O15431,False,False,,False,False,,True,False,
1682,Q2M3R5,False,False,,False,False,,True,False,
1683,Q8TBE7,False,False,,False,False,,True,False,
1684,Q7Z2H8,False,False,,False,False,,True,False,
1685,Q495M3,False,False,,False,False,,True,False,
1686,Q9H2H9,False,False,,False,False,,True,False,
1687,Q96QD8,False,False,,False,False,,True,False,
1688,Q99624,False,False,,False,False,,True,False,
1689,Q969I6,False,False,,False,False,,False,False,
1690,Q8WUX1,False,False,,False,False,,True,False,
1691,Q8IZM9,False,False,,False,False,,True,False,
1692,Q9NY26,False,False,,False,False,,True,False,
1693,Q8N1S5,False,False,,False,False,,True,False,
1694,Q15043,False,False,,False,False,,False,False,
1695,Q9NP94,False,False,,False,False,,True,False,
